date,eq_kr_ret,eq_gl_ret,bond_kr_ret,bond_gl_ret,alt_ret,cash_ret,rf
2018-05-31,0.04227197666248661,0.027440505421598406,-0.008194310343546922,-0.023783061235263123,-0.03902195322086299,0.0011523106127642097,0.0020833333333333333
2018-06-30,-0.01603911287852989,0.005939237069970456,-0.011276856690829465,0.010727679511056744,0.0441678534517567,0.0025588497021192353,0.0020833333333333333
2018-07-31,-0.010930535699699831,0.03393877816743323,-0.006861774199074421,0.012884964661665789,0.03274005511276153,0.002006353185234568,0.0020833333333333333
2018-08-31,-0.00617474371946516,-0.004520950935371067,0.01598614838905784,0.030622627949415525,-0.013733802942731809,-0.0013250403060424123,0.0020833333333333333
2018-09-30,-0.15110936325677624,-0.09115699823150003,0.01754359979563441,0.015821764126945484,-0.05606950800749991,0.004248627523284215,0.0020833333333333333
2018-10-31,0.017274778003425268,-0.021731934117474552,0.014883500767621878,0.014423642528076675,-0.009683503612830501,0.002147840507659183,0.0020833333333333333
2018-11-30,0.0006955958917571987,0.00988263586121286,0.0016947162824329219,-0.01625623071101153,0.01775753652882673,0.0013096884448262507,0.0020833333333333333
2018-12-31,0.042163797837113354,-0.021597824181020298,-0.0048501717126771,-0.006323748594200018,-0.012726105381230018,0.0013237796975613316,0.0020833333333333333
2019-01-31,0.05068939108054456,0.04671370806674744,0.044750452482553105,0.05139588617975906,0.011276866087011346,0.002347397168460999,0.0020833333333333333
2019-02-28,0.010652948135044978,-0.07336364877079582,-0.014763649277176575,-0.00932795258244863,-0.039707594007685955,0.00380506628516106,0.0020833333333333333
2019-03-31,-0.0010845981385898358,0.0875040822926165,0.001735542911642957,0.008115882063749765,-0.0033366611152574758,-0.0007642931808165077,0.0020833333333333333
2019-04-30,-0.06483657782933161,-0.057004163749727166,-0.007865211212422759,0.01600037613220659,-0.01752563043253238,7.317634600012947e-05,0.0020833333333333333
2019-05-31,0.0213880730226697,0.029689155057796686,-0.0016743253151348613,-0.018878715166700644,0.01856507295854414,0.005796701463405316,0.0020833333333333333
2019-06-30,-0.04925633137358049,-0.04030624020788401,0.009538376979339791,-0.03236300207649013,0.004463633456520102,0.0022569475847909037,0.0020833333333333333
2019-07-31,-0.0037404379533917355,0.024485971856325624,-0.0004504258189455836,-0.010863507570947376,0.024502627169541054,0.003061172105693267,0.0020833333333333333
2019-08-31,-0.036467798657958427,-0.011301423355391547,0.02918577256671189,0.0151620846386627,0.012011998459525872,-0.0015135909243676263,0.0020833333333333333
2019-09-30,-0.0500889398898813,-0.0404999042355637,-0.03426986703283813,-0.03806033485176444,0.0005562193042904185,0.0005394765676107558,0.0020833333333333333
2019-10-31,0.035074337886599805,0.06305649630789834,0.011373699811605135,-0.0037913839688865176,0.04638017442091231,0.0035920387990861355,0.0020833333333333333
2019-11-30,0.07279952163331582,0.040278621484962446,0.031191353017144142,0.009902361836967629,0.06814294324695513,-0.00014752718942316959,0.0020833333333333333
2019-12-31,-0.057063337754196565,-0.022590175466719473,-0.0012165400739182846,0.034799825349436674,0.005002268969007075,0.000861384979979515,0.0020833333333333333
2020-01-31,0.015095819593552086,0.0644421186968232,0.017603101589754866,0.02553988999813049,0.0016153362586590414,0.0025322050063389216,0.0020833333333333333
2020-02-29,0.02796761081633676,-0.03833227235503482,0.011629581673341332,0.010723838170541695,0.018300126675063304,0.001404515528487403,0.0020833333333333333
2020-03-31,-0.16423071305711917,-0.10163056027127125,-0.010647595599084613,-0.005783622732381409,-0.09421314925529889,0.003443270593756623,0.0020833333333333333
2020-04-30,-0.06640091597027561,-0.007531108696075221,0.022511593367961383,0.016514318826297864,0.01051535400051544,0.005547384173627129,0.0020833333333333333
2020-05-31,0.039536792192966665,0.04292106787023227,-0.003580567954942706,0.017693561512396712,-0.020507049149815812,0.001468404312481963,0.0020833333333333333
2020-06-30,-0.03106689953171421,-0.07094641351839932,0.02797604523495705,0.019564161965770356,0.02944253946215796,0.0028405880592640145,0.0020833333333333333
2020-07-31,-0.06933605755518786,-0.051325843210384824,0.020643212920379902,0.004522482910673937,-0.04751305648760639,0.0034819908481657827,0.0020833333333333333
2020-08-31,0.035650445067999734,0.029415376450915517,0.011227698513885874,0.019026720930435295,-0.0012994080784029987,0.0030542711619419797,0.0020833333333333333
2020-09-30,-0.0056938538876559015,0.04568693510679826,0.005343597851182845,-0.006446360088411771,0.03311195754233351,0.0021285734727738556,0.0020833333333333333
2020-10-31,-0.02989597951498503,0.02411360886439337,0.01267002754183791,0.01767310803479883,0.021542103595477202,0.003880955803310963,0.0020833333333333333
2020-11-30,0.03327525941511889,0.021482842860195136,0.006930829330427846,0.017474439218949193,0.06788930223279839,0.002978585097701161,0.0020833333333333333
2020-12-31,-0.013782243508888514,0.027668192151466084,-0.01403140037853035,0.0005581234541682618,0.03639100648992266,0.00019935732789684362,0.0020833333333333333
2021-01-31,-0.10059006071007667,-0.04146923982067309,0.016745188219026888,0.025076433225374305,-0.0513626638891973,0.0027070714506296405,0.0020833333333333333
2021-02-28,0.03490273235939984,0.017547185485406968,-0.001023841388804745,0.013155160241884713,0.005049406789747587,0.002120271749750913,0.0020833333333333333
2021-03-31,0.028487587766326317,0.016233762550490083,-0.013481525869205755,-0.01291819449393627,-0.010338557217749483,0.0028861126007390797,0.0020833333333333333
2021-04-30,-0.026387709937177456,0.017110350761698884,-0.0027959832392199058,-0.008031585280947887,-0.01633074524984764,0.0014721188992981148,0.0020833333333333333
2021-05-31,-0.02099740732440839,-0.03742568621209147,-0.0070000684860940555,-0.0015602934601363447,-0.03608302304655423,0.0023596594383829047,0.0020833333333333333
2021-06-30,-0.008033242566364108,0.007404761160177031,-0.016775354110525328,-0.007537177890196816,-0.0212245171972362,0.0010561406627017417,0.0020833333333333333
2021-07-31,-0.020928191773010328,-0.02520023725904487,0.024101429897805934,-0.0041535616605076426,0.0020489222742935812,0.0024635646284340315,0.0020833333333333333
2021-08-31,0.11739408320086729,0.11337798370265403,0.0037774565807573665,-0.005075896727423812,0.11242346568602157,0.0020980870340701735,0.0020833333333333333
2021-09-30,0.11131711438824937,0.09512054512691039,0.004915925124741807,0.008022986730576765,0.05485254007353265,0.004445657241013453,0.0020833333333333333
2021-10-31,-0.061446668057618815,-0.0364766840286304,0.009435656911564233,-0.010700231002649186,-0.014573943702703127,0.0017410806098440514,0.0020833333333333333
2021-11-30,0.04809234217405459,0.08496275449679212,0.02486090697490007,-0.014188479486850264,0.0611137085465031,-0.0005121904516866898,0.0020833333333333333
2021-12-31,-0.031719643386420346,-0.005609493174789609,0.016645544578785663,0.018790965870062067,-0.024668658602212262,0.0021120654505876017,0.0020833333333333333
2022-01-31,0.0027664731106280894,0.046443527296215814,0.027845875748747494,0.05828478870017813,0.025516974084617398,0.0014924647840108927,0.0020833333333333333
2022-02-28,-0.090146990098974,-0.027471040810201103,0.02097360496138265,0.01937327226377205,-0.004622341906605701,0.0026753338329960513,0.0020833333333333333
2022-03-31,0.03036042831014961,0.03083077481448653,0.0010120795761328146,-0.02156686849777663,-0.004738715549251939,0.002443519951208647,0.0020833333333333333
2022-04-30,0.015838492306469477,0.023850547465134164,-0.023759109355453202,-0.05083369700373596,0.02815576544338758,0.0023909805410228645,0.0020833333333333333
2022-05-31,-0.04893970249447528,-0.009588193358712613,-0.0009544417789661063,0.0054289714255124156,-0.014794351363985277,-0.00031393557999274393,0.0020833333333333333
2022-06-30,0.03505798827591448,0.06560895802131467,-0.0072175982036361604,0.015556831312303418,0.03375796365732127,0.0012844275646981252,0.0020833333333333333
2022-07-31,0.04407711858278317,-0.03889089118647876,0.033291800538716436,0.01650916366375888,-0.025769401786964474,0.0022223384966981435,0.0020833333333333333
2022-08-31,0.07132062594743396,0.10303440899267984,-0.0005282729878518318,0.0043923546518008835,-0.015317727844070282,0.00324275180814096,0.0020833333333333333
2022-09-30,-0.07964030297980121,-0.05880890389259405,-0.007240715330642524,-0.00741418584433251,-0.05309080451126659,0.002817150266776473,0.0020833333333333333
2022-10-31,0.03700258589431924,0.03574049841557505,-0.02193351035896383,-0.014931608107497973,-0.006959316750268083,0.0015404143920481402,0.0020833333333333333
2022-11-30,-0.03463658812406834,-0.01647710162910755,0.016560281709473188,0.0061145081695157255,0.02753268787590649,0.0020674724473521253,0.0020833333333333333
2022-12-31,0.038743147319948344,0.008670161763081457,0.006719044495762676,-0.00926416998256929,0.03370643497540487,0.0032288894775453084,0.0020833333333333333
2023-01-31,-0.01924722676750467,-0.010018002957571739,-0.004944913133520664,-0.00014477663194655335,-0.02965886273518933,0.0007020133280439004,0.0020833333333333333
2023-02-28,0.015466333460379667,-0.0024362745831024617,0.01614376443507838,0.009523780756443168,0.04125529225969536,0.001684514617069712,0.0020833333333333333
2023-03-31,-0.014074978539750645,0.03870787864287166,-0.007734205858309832,0.0004697841455898184,0.024787619838236498,0.0007715042233931223,0.0020833333333333333
2023-04-30,-0.05261701979977234,-0.0855372467582603,-0.0066446071023204736,-0.0051579154168102884,-0.001984007175855634,0.0018902066566227238,0.0020833333333333333
2023-05-31,0.13911481567761463,0.11681788441176187,0.015272560433065716,-0.024024618415870468,0.06406977339604925,0.0034650194998304797,0.0020833333333333333
2023-06-30,0.01698400928815141,0.059171767952741636,-0.004053884662311826,-0.008228742735008251,0.04737671159129545,0.004234683722993533,0.0020833333333333333
2023-07-31,0.008223859972160059,0.0011185368048007146,-0.009451264728958632,-0.001931698280508441,0.020402482218655787,0.002981584600289602,0.0020833333333333333
2023-08-31,-0.1272349465746082,-0.07457139857942685,-0.007262861374539206,0.00011442984987336492,-0.07438297414128257,0.002439132896839795,0.0020833333333333333
2023-09-30,0.0432318459505984,0.005759799647860087,-0.002736607511470699,0.012974242326855701,0.013701680600019386,0.004058359004335644,0.0020833333333333333
2023-10-31,-0.0070255415184031856,0.01781757519410021,0.008186416557067316,-0.002854073027821114,0.05257552639215883,0.001470331231751058,0.0020833333333333333
2023-11-30,0.019060978306465342,0.02828585223363987,-0.03218829892355465,-0.02005680244906157,0.030378775454480603,0.002360663724975814,0.0020833333333333333
2023-12-31,0.00995449629003273,0.027129675303200606,0.046133869237992814,0.04092681624441749,0.001960919075612317,0.0020211060003080365,0.0020833333333333333
2024-01-31,-0.09045827834217451,-0.10569140550940687,0.0002791983733683866,0.010336087154691122,-0.07871820172793545,0.00018704763307214253,0.0020833333333333333
2024-02-29,-0.02696650830902323,-0.0139918061293852,-0.01642060300458985,-0.00524365766605823,-0.044028016898961145,0.001214030327072109,0.0020833333333333333
2024-03-31,-0.08670003827362094,-0.021400963956346948,-0.008119597142143739,-0.00943873302076678,-0.026366586814410117,0.0028951441386721594,0.0020833333333333333
2024-04-30,-0.03729813131713826,-0.049946592558426414,0.017558795128061272,-0.004523663075589681,-0.009364645740720056,0.0024328388755729302,0.0020833333333333333
2024-05-31,0.016295205521434535,-0.0011943660715056188,0.019367593539760704,0.003517174453902484,-0.011516349279487737,0.000290382548751371,0.0020833333333333333
2024-06-30,-0.06974972705599798,-0.016819090422366442,-0.00044598973667819885,-0.006353360548709974,-0.04760337946260474,0.0027992022494616273,0.0020833333333333333
2024-07-31,-0.11416547281304439,-0.09408644061432664,-0.0038673771914182454,-0.009473877231122555,-0.03956616920894523,0.004074431861071904,0.0020833333333333333
2024-08-31,-0.01462437053497212,-0.03613804662400091,-0.01190992701139777,-0.003199539777545242,0.02904811052322952,0.0012634663312119858,0.0020833333333333333
2024-09-30,0.004480680852041092,-0.0109714695748869,-0.0004561630138623699,-0.031839967582962286,-0.037115904731209536,0.004074722357510654,0.0020833333333333333
2024-10-31,0.10780228042325644,0.10661757323344624,0.006591682001044591,0.023142435358946327,0.03753347865759863,0.004437736097312805,0.0020833333333333333
2024-11-30,0.06344448310718961,0.05083651986151521,-0.02739183730742834,-0.03753950942966269,0.025616139236354314,0.003221509365912539,0.0020833333333333333
2024-12-31,-0.035853367552781276,0.03668101103126505,0.014621828016700296,0.035505542669363344,0.03884763508591647,0.00011120807461028866,0.0020833333333333333
2025-01-31,0.024172268637432152,0.027071595145769973,0.0006499373668904592,0.006393122588443486,0.08031515060508895,0.0005973982958348033,0.0020833333333333333
2025-02-28,-0.05801578392558993,-0.044857639582825175,-0.008172728444055635,-0.005068909911440463,-0.03137165521499925,0.0024863936262364446,0.0020833333333333333
2025-03-31,-0.022872466778353643,-0.028363598339756615,0.020359525795712357,-0.006565538038151861,0.0016860252455051603,0.0035088685324469464,0.0020833333333333333
2025-04-30,-0.013471657498347191,0.025950724654668727,-0.019402647971673626,-0.012053665441704694,0.01837456699215746,0.0022931652154856955,0.0020833333333333333
2025-05-31,0.022540639837401913,-0.01973713293136609,-0.007215140574519472,-0.03092821135609826,0.024437703280914942,-0.0014145297158636035,0.0020833333333333333
2025-06-30,-0.0029774668063282704,0.01090889028587411,-6.484372798219685e-05,0.020499664401541995,-0.024184749768597996,0.0020139307353799793,0.0020833333333333333
2025-07-31,-0.04178507835332633,0.035788681382174066,0.004321282613819109,0.018063388159449176,0.045136538968989164,-0.0006190822882439538,0.0020833333333333333
2025-08-31,-0.0014063571099915398,-0.06312829630502313,0.01013695090888447,-0.007810066919213411,-0.026615392272704094,0.0009370731644274075,0.0020833333333333333
2025-09-30,-0.05935646855279681,-0.01660648462085255,0.014684819840469638,0.02796036490360041,-0.06192787912723318,0.004264471440021306,0.0020833333333333333
2025-10-31,0.00973815943778096,-0.013143425602866514,0.015985100852582815,-0.009652283964991758,-0.002440182528528993,0.004138545204342404,0.0020833333333333333
2025-11-30,-0.01590176777657456,-0.07368472670388372,0.019800111114152506,-0.0006967900141218214,0.012859553975679928,-0.00014381369586075228,0.0020833333333333333
2025-12-31,0.02386641032690672,0.03541699643454035,-0.005991461328998303,-0.011625583086267672,-0.014605257851407986,0.0036053247372390294,0.0020833333333333333
2026-01-31,-0.017863800978667625,-0.043063914206076075,-0.010820839128959148,-0.013366238875779814,-0.00789334192354093,0.002801129567788166,0.0020833333333333333
2026-02-28,-0.02175590663096423,0.014206531114013914,-0.005027233425826349,-0.011036603022150449,-0.03106506354295008,0.002614635918476038,0.0020833333333333333
2026-03-31,-0.03924550089835657,0.01597020469128755,-0.008148984854863213,0.037429045066267666,0.007117132256874293,0.0011134065724601023,0.0020833333333333333
2026-04-30,-0.05816604619404655,-0.029821161175157068,0.012184532319516531,-0.004606274830501172,-0.040188627246694336,0.004166341813108126,0.0020833333333333333
2026-05-31,-0.04167977127395692,-0.029937264187390747,-0.0013762833440601695,-0.001143416921669813,-0.007627797046681939,0.0013968786994536563,0.0020833333333333333
2026-06-30,-0.03718944897748128,0.05235081979057542,0.0026438478577492136,0.009855008478580531,-0.018709725653375777,0.0047713498443195355,0.0020833333333333333
2026-07-31,0.017122909695732293,0.07906141723565001,-0.007484830750734705,0.02803705915687816,0.03394841562082691,0.0011965577589707445,0.0020833333333333333
2026-08-31,0.01004535280567023,0.03336320011024139,-0.004144460364989869,-0.013487573885107672,-0.016075816431230263,0.0013112068429388408,0.0020833333333333333
